,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6
2017-08-10,1.0291345212845353,1.3371102242561859,-1.2970017378307244,-0.07825757938859829,-0.9452683790330847,3.298675209528726
2017-08-11,1.00820594514871,0.9075989038697008,3.5726256098650593,-0.1999716841118358,-0.9244121433765314,3.548672719759127
2017-08-12,0.5351505477705846,-2.7658792851985385,-0.8685162194046487,-0.21834974582559352,-1.2482224591850073,2.300030677231874
2017-08-13,-0.8946671500877307,1.015766680851161,-0.6832269958449859,0.05282975875275643,-0.9285040669306461,3.892989168920238
2017-08-14,-1.4666554723946053,3.5650677463381353,-2.215735733501518,-0.01969818456587103,-0.9832060400989683,1.8953126106092781
2017-08-15,0.697520073193282,-1.4385414661901013,0.2021574239169712,0.175083359795659,-1.1628509804655087,2.773985339091874
2017-08-16,0.6887162238987012,0.3087491541936906,-1.1544370625101095,-0.00505002193408979,-1.0785394280649352,3.4558391866389515
2017-08-17,-0.6224384716761898,1.1786583421522574,-0.8488917210707762,-0.018235817075367016,-0.8032869547250627,2.220166190052546
2017-08-18,0.9753683988059394,0.6151349169804967,0.11588654600033804,0.18518549937392884,-0.8351676900388127,2.101602111074288
2017-08-19,-0.3253592626988692,-0.12805808880724442,-0.8280983506825135,0.05768941351811538,-1.4319876704668868,2.454330779064656
2017-08-20,0.5063458051535784,-0.4957159600826213,0.5087674113934162,0.013204934364059182,-0.5014180735563916,3.087538228369115
2017-08-21,-0.6671458599544902,-2.786686604236833,1.3406041500156773,-0.008852579727717759,-1.1992307053920024,2.2531489913982865
2017-08-22,-0.715241259235569,1.3003369601053913,-3.205950570018688,-0.021740317812654505,-0.9370350891017417,2.103377517212359
2017-08-23,0.98409674966853,0.5394600918566703,-0.5779800000839476,-0.08545126846481027,-0.8688511621395422,4.390559740007061
2017-08-24,-0.3263683068262001,0.6485382369099628,-0.21037121568821016,0.04504112090247529,-0.9593007968738739,3.4635335814858195
2017-08-25,1.0893735589619886,-3.514036560717536,-0.4351294402252399,-0.22475860579280194,-1.1155498694729211,4.270650655534924
2017-08-26,-2.0735315557230796,-3.807616260378675,-0.18308600602784625,0.08802568212479099,-1.6025733756124598,3.5774304927943263
2017-08-27,0.4423000487760134,0.22037094508998567,1.792510986539036,-0.010757085694814553,-0.9586126643811786,4.29878449103135
2017-08-28,0.5070582510293534,-1.295823392635397,2.9046267251783218,-0.050950230853523196,-1.0656539785313395,4.2602394708136035
2017-08-29,0.3703370465709526,-0.7803669410339249,-0.10027483856370188,0.07611736687553632,-1.2250868334919844,5.186050591688993
2017-08-30,0.15621156674760922,0.21713680580431485,-0.2421929846479678,-0.1520720532697436,-1.184607370840075,4.733768056561811
2017-08-31,0.6427452318634309,-0.13893050596816953,-0.5747084902944236,0.07032714850764663,-1.1355971553258617,2.6075953453483023
2017-09-01,0.20522585032816526,0.10425175127478167,2.7638803020513865,0.06399661591920791,-0.5988957610205823,3.3674741231369287
2017-09-02,-0.300154951625054,-2.2694626657764467,-0.17131217562741835,0.26605322009251225,-0.9837616383485549,1.9940157597104147
2017-09-03,0.2906687865493558,0.07646426094733035,0.9487228862787753,-0.09502216546233147,-0.6027749717958433,3.5749712896477432
2017-09-04,-0.02672157231793148,-0.05605110076307723,-1.8100073193825514,-0.06103720771544217,-1.0040187018803317,3.386719310774337
2017-09-05,-0.9243017440650135,-0.7052683545500626,-0.1513932764045945,-0.08025950563943443,-0.7947983287770582,4.012740161127086
2017-09-06,-0.1771419904254484,1.1056923830149623,0.15826792470557693,0.09812151678476995,-1.1593509168187652,3.4929017193877177
2017-09-07,0.5229958807956981,3.6080501152579223,-0.3117733278342543,0.1781027294748671,-0.9731720950745293,2.512532751125396
2017-09-08,-0.6276101102326147,-0.09820973041801448,-1.3982953599080237,0.09098391034583322,-0.9315835647322206,3.8405997021490914
2017-09-09,1.6853173582969985,-1.417126147055925,1.1512497353849924,0.060406409542742324,-0.9897188868361558,4.048274854862003
2017-09-10,-0.7413202723449578,-3.4859290195537094,1.8168278556043194,0.028243578028306043,-0.9699722499390135,4.364751250210011
2017-09-11,-0.8738814994584762,-3.6933357497387562,1.1304915419536723,-0.13334192475048176,-0.8608290010943692,3.5780030693690503
2017-09-12,0.0743689446872108,1.2403859605986167,1.4248750250238926,-0.04823508409910629,-1.0994417548080249,2.2311023933343943
2017-09-13,0.32261957680653597,-0.21048208759281012,0.45436115704854935,-0.18613768022966445,-0.8805594029377265,3.3532845175942656
2017-09-14,0.5714947405851193,-0.6813724188710995,0.6712084830602465,0.1231806437545038,-1.0671569438169077,3.907607333372055
2017-09-15,-0.36478196560173437,2.852486028820918,1.1274235935072572,-0.10869136400894082,-0.43342899237327925,4.8028646820506
2017-09-16,0.46620120185024994,-1.5758644133779496,-4.229654491097315,0.07476311090955835,-1.2223044031481365,3.9945812579831625
2017-09-17,-1.230958207760909,-2.4937069421774374,2.8058403910011767,0.015639914361074616,-0.9063622667503555,4.042726500040116
2017-09-18,1.5947710865936175,-0.36075446519526044,0.843586174982117,0.12149168942387022,-0.8119490878180702,4.795421743355751
2017-09-19,-1.2205268857982357,1.670807694877348,0.7935804528471208,-0.03210767790673148,-0.863828678028321,3.8141454889860453
2017-09-20,-0.17158320525538445,1.8758227564331562,-6.1624356871751775,0.13838774228929462,-1.246432161468189,3.5911142909530738
2017-09-21,0.34637242572049143,0.5601610293194001,0.11500340726228195,-0.1466740777537465,-0.9712960489900969,2.734596834542285
2017-09-22,-0.624683171697742,-0.9651647693442644,0.4530223823489472,0.03990409399210615,-1.001695570234057,3.51716862941859
2017-09-23,0.14870085107490774,-1.0234910875212822,0.693892468013723,-0.07804748724822184,-0.8590710357293474,3.9858224149652175
2017-09-24,-0.7053298455276595,1.5675100464593799,0.6782879025175957,-0.08012500512547438,-0.7364622759838393,1.8589744662612486
2017-09-25,0.17995148568731625,-0.8201681811523708,0.9116657512003596,0.10761234718893689,-0.7842822195257682,2.9578994838182298
2017-09-26,0.2075411999548211,-0.6914253734365458,0.27845981039894474,-0.06634614959263868,-1.005885952458026,5.558152143382841
2017-09-27,-1.1756337987406216,2.419981143947016,0.45672906372401484,-0.18538205347903974,-0.8481511337708871,3.5324904566100725
2017-09-28,-0.3798208739581937,1.8036603624545449,-1.3941384684931648,-0.236698151326278,-0.9166332004855721,3.2345931376857546
2017-09-29,-0.7014453570395666,-1.128160109280155,4.2375004746027995,0.03951492585829872,-0.8783913889177589,3.7295285964624814
2017-09-30,-0.3184472892656321,3.213758942074774,-0.7351003080617314,-0.07419630639217321,-1.0078478458175144,4.1955487359220704
2017-10-01,0.7724593361995932,-2.291710641855831,-0.5882510532567752,-0.03497468325710471,-1.389873590542274,2.4193572990166334
2017-10-02,-0.9109534587186278,3.378039513888372,-0.44678628433608136,0.1124102107039964,-0.7251068247825535,5.439121052610225
2017-10-03,1.2820181971490765,0.9270837401229619,-0.01452159604695063,-0.18678482005461106,-1.1049603176370109,3.310338527308109
2017-10-04,1.0657629181046748,-4.040201165219095,-1.1456823496064001,-0.2283850752648381,-1.034389375193805,4.196871610874227
2017-10-05,2.923606571861374,-1.1849719366898215,0.3018940809140661,0.04776426626824261,-1.181615926500044,4.748010450705782
2017-10-06,-0.526392916699699,0.9895853336265709,-1.017251392868253,0.11045691470542536,-1.114108435017189,3.9093499232883357
2017-10-07,0.48711746349252294,1.6298086118003452,-0.8154694977100243,-0.0119514654419827,-1.2239091702998035,5.520211040365117
2017-10-08,-1.1754064276778484,-1.3376153770671861,0.5672407754575883,-0.1348378058789288,-1.34359046535612,4.214263167941802
2017-10-09,0.9394652551961079,-3.0299996938150686,0.5836155054299299,-0.10853434250497285,-1.2216050030896022,2.964125542938469
2017-10-10,-0.7765290578114941,-1.2300001059431662,0.5116281638170785,0.11010735941696435,-0.8573430383250801,4.433661124140322
2017-10-11,0.30998987697232994,3.0186698407783794,0.05337775117048655,0.0694121984171036,-0.9511581767590596,2.7732212486990324
2017-10-12,0.7311024771205411,-0.3971222781336105,3.853805444486022,0.038518134647235136,-1.2493492929241758,4.245802005909228
2017-10-13,0.6048614132528995,1.7133820763018637,1.5486806381432374,-0.09924896784495708,-1.2293766250139513,3.2586707666387906
2017-10-14,-0.5836835949825917,0.2570575325235282,-0.36493578175724567,0.049021079444626005,-0.965742855262296,4.408936225667694
2017-10-15,0.1189299546200488,-0.24923030349663383,1.15601228346397,-0.12453225942400113,-1.0761361572066823,3.661191212770119
2017-10-16,0.39296798551450224,-0.7958328855543457,0.890246295339434,-0.08316356164488195,-1.0279918538668331,3.1756166647879485
2017-10-17,-0.7715850120328145,0.4766847111720629,-1.7231471694667122,0.02204815790056236,-0.9664667202568099,4.452682927484735
2017-10-18,1.6164889058074239,-0.10753555270274849,-2.1961755392299547,-0.020597064956512926,-0.9278549334972097,4.04270122657428
2017-10-19,-1.088142545610769,0.2558320447978009,-0.11982189385451122,0.22162258678286914,-1.1991162521539316,3.305299595041805
2017-10-20,-0.37211525233253334,0.8557915013220069,0.12467239239208364,-0.08721219510135858,-1.2886074389279991,2.782998226462565
2017-10-21,-1.6373679722870207,0.8352237454820852,0.8141041618534978,-0.034503303344426216,-1.003512123357215,3.815226769434004
2017-10-22,-0.9765172177477913,-1.7994240356938325,1.0361016688134637,-0.05137833611914819,-0.8761390580893016,4.095419049851424
2017-10-23,1.5849032739589484,-0.18721969723530388,-3.11338896741508,0.11341122008847322,-1.247676709669356,4.731314525129632
2017-10-24,0.01584763944898834,-1.1248561934593755,-0.040262359124691886,0.1798118733672045,-1.2581336391031837,3.8968841730236425
2017-10-25,1.4361381206995312,-0.05246497575589835,0.16790828641644956,-0.04185595370843206,-0.8127165191350614,4.537999918396894
2017-10-26,-0.24779208060032476,-1.5892819073971198,-1.2605725648519792,0.011851246404984219,-1.0064077744467437,4.795963334213723
2017-10-27,0.25403321288217773,-1.1393639303118768,-0.5601870421029121,0.22483661524029178,-1.0630842077401754,5.438287473549593
2017-10-28,0.05673523827677424,0.1520948483367749,-0.40318385866231826,-0.2297833978859424,-1.2810907433117131,4.5624479934206645
2017-10-29,-0.632364949837792,-1.156070324365964,1.0956040470541097,0.023078381296677573,-1.0468632215467328,2.0743810718012026
2017-10-30,0.6956587874182991,2.449384859132289,-0.2507947807894809,-0.07580107086554252,-0.9892875498941051,2.113497531057374
2017-10-31,0.6479545494889255,-0.7733650211866266,-1.4838642520361756,0.09703361592365133,-1.046772719139496,4.871891589520038
2017-11-01,0.1277375885285534,2.7271306354520743,-0.2686048063608131,0.12429296211397661,-0.739996032455575,3.324740435848197
2017-11-02,1.6633695026354438,2.1032464525171184,-0.285621247222306,0.1047655598944717,-0.9510967980065833,3.0276815882060473
2017-11-03,-0.15037837686309855,3.7692205083409656,-1.226224548956434,0.012044262213143801,-0.6667103425787374,4.347436094738262
2017-11-04,-0.5029454684812451,0.46366198675962256,1.361677330270521,-0.024519453034546418,-0.5795740808234235,2.717103387773381
2017-11-05,1.394598171425161,1.0583694932194705,-1.0808982683024195,-0.13480620264416548,-1.187314171855613,3.4247385427790955
2017-11-06,-0.6621000715681103,0.7701876296633239,0.3613143890311435,0.019454096175655067,-0.826688916993956,4.990261619803877
2017-11-07,-0.8428892752974618,0.999820542529623,-0.6054802922211682,0.02518325949335136,-0.9813816369269847,2.6474540124052792
2017-11-08,1.1643473812930913,-1.910560162017943,0.32185104582214075,-0.057302866958985,-0.8421564475936187,3.9289867093166624
2017-11-09,0.6114192897431803,-3.0980548759076263,0.5786301599616869,-0.017448751920339484,-0.9803552100957091,3.423630693074252
2017-11-10,0.9522305592488552,3.5594604648779558,-1.1981951182884645,0.15482671719641602,-1.0589204065200715,5.198237790193785
2017-11-11,-0.2808085895288722,4.024502786187399,-0.33339250650768854,0.022384313588365255,-0.9726572562394686,3.436989123941959
2017-11-12,0.6501197925733555,1.5011304040065494,-0.7522403271345723,-0.025637496165755017,-1.1052630728966657,5.265227475302666
2017-11-13,-0.5365452341238635,2.7254342856331193,1.5532467760582866,-0.006361725888459705,-1.0342263270240977,3.8065676644400375
2017-11-14,1.055433695117734,-2.4820323733384435,1.7977602379014481,-0.09529730817849213,-0.7674172265944417,3.833082824361315
2017-11-15,0.4245636167750107,1.1273279852042388,0.1080394744210464,0.17801505014902724,-0.8678212359897785,4.081584981735649
2017-11-16,0.4059676069609262,0.059564572804973084,0.49561583011481825,0.018079823441356637,-0.9591911593341911,5.584611242583568
2017-11-17,-1.1173542067951192,-1.6599031136031457,0.3977445913436568,-0.07450089066617462,-0.9435539287748425,4.191555602328366
2017-11-18,-1.39865695515575,0.7476272871239809,-0.43953649357423175,0.004562445366917754,-1.1538264001542524,6.061881978826395
2017-11-19,0.9406122264621514,0.9387711953819788,-1.2573462786521492,-0.1017140178072804,-0.9787266369235911,2.0432417263844074
2017-11-20,-0.32932162548742117,1.6157122815320453,0.05717588248714424,0.05938302012880125,-0.8749709169588169,7.017520115039142
2017-11-21,-0.1636836238366065,-0.0968260029152558,0.20999774234559254,-0.07101198009245961,-0.9459966399638892,5.4908199143352405
2017-11-22,-0.12050053254305583,-5.356149258302175,1.5598669713783817,0.1029220372686079,-0.9917434183252719,5.181798027023999
2017-11-23,0.7239467743084601,-4.783828496460141,1.135059716220954,0.18986833556158622,-1.0757044826877862,3.739518828735724
2017-11-24,-0.5039220678100156,-2.16182397006806,-1.8817115925972083,-0.14333733417938557,-0.9460889588257964,2.0490056844673554
2017-11-25,-0.6362070980803957,-0.9671875622876661,-0.2889402373759398,-0.10754909129835531,-1.1067588259424685,6.120862095070465
2017-11-26,-0.5566180630698128,-1.8781374152164803,1.3664373888297185,0.02821403819606228,-1.1239708252210383,4.52379467484756
2017-11-27,0.023832934581226626,3.214862273549217,0.44043752813190284,-0.026223442292363914,-1.2362045014336736,5.894328984348511
2017-11-28,-0.1425059732117441,-1.5511490010453903,0.9784703144544509,0.11246195175043552,-0.7697233444309677,5.238119733789087
2017-11-29,-0.22084177504646735,0.37773666242276666,0.5083668569261209,-0.17148044537106516,-0.6410587029889084,4.716631499842078
2017-11-30,0.6968280318866238,4.238475643425127,-0.6340791786018134,0.051369431580835234,-0.8160302326089894,3.559049242161179
2017-12-01,-0.9860268913171494,-2.2704189153684666,1.2521096353855168,-0.05779591741897111,-0.8768119340992454,3.050584216848221
2017-12-02,-0.37125595925587757,0.18307363921786868,0.379160056659224,-0.009472971561032457,-1.1377710723108927,3.9043250825399674
2017-12-03,0.38744954153612593,0.07028115060123077,0.06476608356724539,-0.10203427789669264,-0.9158461073184375,4.121750287180997
2017-12-04,-0.044668337120989984,-1.3682801746240363,-0.664100222708705,-0.009239003051073728,-0.8446402428275079,5.178127459123547
2017-12-05,0.7752581236439726,-3.6801255592898676,-0.7972571170782045,0.17715189683611496,-1.2273254934128468,3.451715694436618
2017-12-06,-3.0279570714644493,-3.507294586281278,1.1256808517109238,-0.19122538934114117,-1.4429677280841475,3.9964239593745656
2017-12-07,-0.5601008728561838,1.9720470929551344,2.4402606608667043,-0.11937378842691558,-0.9361407084426381,4.853159031132483
2017-12-08,-1.40510719645388,-1.1549693956857667,0.1066397727053656,0.13943359180018877,-0.8079921097099185,4.831472556649178
2017-12-09,0.9895213881233167,0.07443310712951069,2.0621952458657513,0.16867316931274948,-1.0326735956267947,2.4029597360603963
2017-12-10,-0.036761707562967864,-2.5288198098761407,-0.6368774154672059,-0.017363701309350534,-0.9983384976015607,3.8772139569921364
2017-12-11,0.7869452354672465,1.365345021348888,0.2574181434882677,0.023276546021790218,-1.0515224237468217,4.2448809074994855
2017-12-12,1.0889499404105216,-1.2820784192866992,0.7414797470251655,0.24651413343616083,-1.337759416903884,3.7633095743419025
2017-12-13,1.0895102317365257,3.080762896476377,0.6141717823709875,-0.09621492140525917,-0.9289869483519664,4.532096193969826
2017-12-14,-0.22684658539732439,-2.5392836090730317,1.3387290731850636,0.14335199420382805,-1.1365741267204852,5.173696218347587
2017-12-15,1.113010293534325,-0.16675771819896737,0.21980334713566568,-0.03941911674253357,-1.1978566731657907,3.4748621157903434
2017-12-16,-0.0015513746789213181,3.537577041106257,-3.3032115622994347,0.010314649369426472,-1.0598487338887994,4.139056463880223
2017-12-17,-0.03563450300392916,-3.8909978888580627,1.75863553426783,-0.1295528169220769,-1.3295124804691747,5.568708645818239
2017-12-18,-0.622200604187086,0.663117703907992,-0.32688343830488237,-0.13176283820672843,-0.9996787806212888,4.307598362264486
2017-12-19,0.040384564002896965,-1.5761334144379229,-0.22304474485324755,0.17559703257164708,-0.9091785939751998,4.7752539581905005
2017-12-20,0.6851757068909042,-2.1378176905874637,0.25065466854296814,-0.04953343728049914,-1.0105246687420752,6.346024115412068
2017-12-21,-0.49994442962032165,-1.1559080159304393,-1.238821770447606,-0.013298268353144113,-1.1781269975214534,4.1996219301677264
2017-12-22,-0.5541025382000327,-2.482095627890288,0.47551629223628245,-0.028777851636143395,-1.2782210449683675,3.6280326666491356
2017-12-23,-0.11579699180702877,-3.1514639669729987,0.47227275500633636,0.007204258598635472,-0.9582544682991702,2.952335252752288
2017-12-24,-0.7015039846738129,-0.772187730439377,1.2106420611682378,0.011395459720091088,-0.8261480039466478,4.004156599622786
2017-12-25,-1.5665346324069729,-0.1582425754482353,-1.4738741368257975,-0.13676593066233145,-0.5659339961629615,4.354403037281106
2017-12-26,0.3499993049417429,-1.7660585752802194,-1.1872976725221767,-0.1441980501418246,-0.49797409545826166,2.790751091781151
2017-12-27,-0.4776727602743561,0.19778617508839674,0.4525704555422919,-0.023090177117921887,-0.669934469162921,5.293335431077615
2017-12-28,1.5768833019640833,1.3301888875335592,-4.596202328645038,-0.007128216504194904,-0.9849327515387029,4.400411837693899
2017-12-29,0.470131134534434,-0.6635051588174309,-0.7193749575632556,-0.06757208109978606,-1.144633828404701,4.360165132691578
2017-12-30,1.7035444962875699,0.6582448151057542,-0.3108567167918774,0.03137373405204238,-1.00731790671209,5.146232521942249
2017-12-31,-0.23290007610769098,0.5131335984496357,0.9771276075849744,0.004801400198861428,-0.8566997264508129,4.21370381548884
2018-01-01,0.6826934362978174,-3.091766721644447,-0.475716618547097,-0.2385299750894807,0.03640363313824902,4.551359166338955
2018-01-02,-0.2831070888513037,-0.9799547204337944,1.2339330255401988,0.1580309885959394,-0.09701434250760306,4.623085505157272
2018-01-03,1.5722207004073294,-2.0335282364267395,2.196316970426924,0.04134704864094199,0.009982101030028124,4.330248699568268
2018-01-04,-1.0429814936380009,0.6515298704276917,1.0601251050792642,0.06483152094410534,0.03659209722756164,6.617829946432133
2018-01-05,-1.3926135447139325,-2.5709054987972104,-0.6000626009870809,-0.015025150273354625,0.12457618903912851,5.577569611068787
2018-01-06,0.23051244256401074,-0.16079377052699223,-0.8359721102824467,-0.020499194819327445,0.026897612057860943,4.697181639872271
2018-01-07,-0.20698306281540851,-0.5696435572831249,-0.10759194864468001,-0.062218432097741354,-0.15358687386325579,4.257702517482359
2018-01-08,-0.7872198641900884,1.3466363438236042,0.4934517651219699,0.22139959699010345,0.027427993628905935,5.42607531041552
2018-01-09,0.5158085832341691,-1.2690530165203815,-1.2664793885109422,-0.28174423730865616,-0.18881790649925467,3.7129729261306004
2018-01-10,0.5387946223767177,1.2894086772102316,1.6015561061985104,0.0003144781192522465,0.1360783145579714,4.597395097252914
2018-01-11,-1.7297401507983905,3.885155708855551,-1.0474314228286654,-0.016651818124598164,0.08954969073519917,4.224030276590202
2018-01-12,0.5043100278415876,0.07131744113215958,-0.4012416238508337,0.090855636471438,-0.03015689816712331,4.638589398762524
2018-01-13,1.1284881653997625,-1.6387469759556559,0.4753225146300867,-0.038927651742460614,-0.01552609043940684,5.986095184616497
2018-01-14,0.7953524514941995,1.7591995255768482,-0.22585545677111712,-0.102252146190177,0.09310070936432935,6.1421351185039645
2018-01-15,1.9018288429760974,-3.3442985158753498,1.7252409979479797,0.03972200508533191,0.1536966016853383,4.827467079747679
2018-01-16,0.8367809107294902,1.7442904848909364,0.1693982340047377,0.006130825276486738,0.15785615781108325,4.584074067393018
2018-01-17,1.0701208006691099,-1.2596607823675197,-0.417996566239564,0.08210268620106459,0.14992227236501054,4.840171248090263
2018-01-18,-0.5022126732013119,1.5855104592102873,-0.17901850125075985,-0.05750238500332355,0.03051590640328271,6.763304415116918
2018-01-19,0.3577264546474611,-0.13655745869195238,1.224635338890347,0.05278606893575858,-0.0073076136376068876,5.252531430874645
2018-01-20,2.087510272513097,-1.3660304382969004,1.0482809691065702,0.14561717285354628,-0.08849239455144513,4.278478678434063
2018-01-21,0.3967271319632389,-0.461146111350739,1.0126333919809123,0.03436337694017719,0.08850386840859972,5.987742741032961
2018-01-22,-0.2932400711482604,-7.642262596580363,-1.2495750550798033,0.0545968706116253,-0.01612784135184911,6.049388048642568
2018-01-23,1.0580513485102265,-1.8974402743530427,1.4143713926013146,-0.10572069549815329,0.053628096966798905,4.9865280384159805
2018-01-24,2.3265760993503144,-0.7700333148083917,-0.9262442592124048,0.025380199134200844,-0.0235230664048845,3.965208502712568
2018-01-25,-0.15320473245865107,-2.4952312189385166,0.8109236695691379,-0.11739668195390779,0.027589281618342627,9.1170218980141
2018-01-26,0.31970007582768256,2.1444493803616846,1.4444353132812648,-0.12310697991611197,0.1893321072711477,5.4805874646286625
2018-01-27,1.7289133394367504,-1.2974645846699921,0.10797103778030076,-0.1171521141917695,-0.20237440622493166,5.242116332983615
2018-01-28,0.04370116626112892,0.9922254342270251,-2.085184125004751,-0.12805780791566823,0.010790929455380098,5.9737564040813025
2018-01-29,0.7027833570476645,-2.2156592590247643,-1.5551667625199561,-0.11539524316309009,-0.004810622945527871,4.717656696850676
2018-01-30,0.7281408878314104,3.802178823306597,0.44177990954848667,-0.03756407806612894,-0.052504973496449975,4.370455260887294
2018-01-31,-1.5211605218077082,-0.4587431942597666,-0.3065542711418723,-0.10450021998965862,0.12307396170932593,3.4112680911248168
2018-02-01,-0.13818234795879397,-0.5744041506152197,-0.7236715437629933,-0.07825192861802753,0.02027791168580141,4.777661446618979
2018-02-02,-0.6349288863091406,-0.9274301754987788,0.827119150205078,0.10919495604517107,0.02227735764016172,6.225987455109943
2018-02-03,-0.9509525797422157,0.3004339569141169,-0.9181024544023496,-0.00038769371595586576,-0.0017410362852593151,3.620571083681975
2018-02-04,0.6009417133420256,-0.1700666612636699,1.617788157390713,0.09428264646038181,0.015282729405735468,4.052791298753119
2018-02-05,-0.9144550960932621,0.8388405778625808,-1.1883246064036495,0.14175554903312068,-0.03302317404397604,5.549646638985596
2018-02-06,1.9642443938655998,2.8264177704913687,-0.5181338034149153,-0.021723445700226315,-0.09611027737367946,5.209497592740236
2018-02-07,-0.2785260216360343,3.9108385027855896,-0.15778630801072505,-0.005165570760828476,0.03093434984318848,3.4140611887024384
2018-02-08,0.36196811822374486,1.2400557144644568,-1.3287525048241138,0.12463942273379068,-0.0797151227734344,5.263100470160757
2018-02-09,1.9374476212168867,-2.635622805445882,-0.21303670483461548,-0.00788968266404978,-0.2614370608851296,4.94981710303586
2018-02-10,0.19522004640661858,-0.1516478419702309,0.5924281356813775,-0.04447526145550671,0.015586991140357886,6.412913744782486
2018-02-11,-0.46077794879818545,1.0033348985444872,-1.4417488037549042,-0.06780333171946416,-0.005390483416403421,4.831298249200136
2018-02-12,0.7825493155724409,2.888799730564249,0.7301216198466682,-0.10012684610265173,0.0333735959080264,3.673926862163894
2018-02-13,0.5099592318349346,3.495908439478839,-1.0871279562120688,-0.14313585045682148,0.0309359176625144,5.916264065211161
2018-02-14,-0.25873566079962224,-1.7156859549723658,0.7863783573689191,-0.12117722037258756,-0.012174368445683491,5.24573450371975
2018-02-15,-0.26778546081955856,0.4021222841579724,-1.6837834760533477,0.07388923463981532,-0.07989733432921177,5.5924113879773385
2018-02-16,-1.281457574833249,0.9674774642230146,-0.9380489523970472,-0.13072182529434936,0.10577531576085825,3.732278989480668
2018-02-17,-0.24853295369879905,-1.099080111719298,2.7777515007489866,0.15507618923228372,0.17246896570509374,4.5081894898810795
2018-02-18,1.891239284179876,2.1423265542906478,1.5885889890050342,-0.05707798996228852,-0.15150703986689723,4.532090872891752
2018-02-19,0.7168530473562367,1.1353616325559988,0.9747318009347972,0.05796652558449276,0.1676777728980862,5.475791318090578
2018-02-20,-0.2333720561058667,0.06493923614200608,0.04133297344588705,-0.043437027132179284,0.05028895765752017,5.006402268231334
2018-02-21,1.176804805725487,2.2416758524787395,0.909766125246691,-0.1900584075182442,0.04562128370517679,4.762487459301514
2018-02-22,0.6341449156552559,0.9425533362414541,-1.6834210239123133,-0.2603594992258197,0.004327073640149501,5.994000848820019
2018-02-23,-0.506774621686976,-4.496363887893564,1.0178844619840168,0.026502127865324878,0.0947381571428853,4.1298431275469545
2018-02-24,0.2740763187990651,1.4512936414166542,0.07916787081535369,0.11061417117736955,0.13150440696035298,6.467057142456401
2018-02-25,0.11560617849917044,0.08830919478507061,-3.3047336331082815,-0.00016475628066656557,0.048695420862328975,5.899248889111668
2018-02-26,0.29301804548975563,0.9341078400320134,-0.8749223120288028,-0.05520090958350657,-0.09622350854444901,5.1129103291914415
2018-02-27,0.9511106150931024,1.5968643959369688,1.0479631511417746,-0.04489730048153212,-0.07025871484220447,4.845057831464543
2018-02-28,-1.3940948324423164,0.17496397280105488,-1.5718731765879808,-0.10443808770900882,0.27080333967473635,4.7838318166678455
2018-03-01,0.5926640360542798,-3.35453027346324,0.6248402908698036,-0.13815020284075782,0.08794799854032838,6.1265892629820025
2018-03-02,0.7063654578176554,-2.108787810154766,-0.624363612788678,-0.030647720698059697,0.10501205324288976,6.51047232008958
2018-03-03,0.968540345748394,0.990500817353458,-0.21477165515577798,0.05526881177674642,0.14704967583497935,4.803680904076389
2018-03-04,1.657263569879181,-0.7898402389372912,3.531125674848529,-0.03312486298415462,0.005337432560924556,4.019332789911622
2018-03-05,1.1638800506218099,-1.1643243594834587,0.49162332355074795,0.12111705218752536,0.14450057266786073,4.461776192287189
2018-03-06,-0.8732257148271612,-3.0969108336576974,-1.8019703588340474,0.03945787254422242,-0.05391914062699661,5.689193678387748
2018-03-07,-0.7599053084521852,-0.589969068837623,2.5938683473425903,0.1539677231587516,-0.028914525028276846,4.602613598530082
2018-03-08,-0.10488909994627633,-1.7413573401672062,1.0998939745998662,0.08479899556724552,-0.13706895569018052,5.952441897525811
2018-03-09,-0.15005839669195656,1.6512548015094266,-1.1223916903897453,-0.049415431629775304,-0.17287682623048703,6.639527241169066
2018-03-10,-0.47963058741710207,0.20093018058125928,1.3208637563932457,-0.048625461251517545,-0.11980767568851558,3.919832685538185
2018-03-11,0.9048048015201303,1.7641269065177303,0.45044966944985754,0.1970338316151004,-0.04090893021365472,5.941469197667202
2018-03-12,-0.3951555364569428,1.4239555096684329,0.017686968767268576,0.02592741974910442,-0.005345302796622827,5.063337765696819
2018-03-13,2.284307380288741,-3.451932149580663,-0.19352047809967954,0.16023023861292485,0.0256962975847932,6.243673658619866
2018-03-14,0.16401794053063257,2.5492338907020025,1.3977327891942697,-0.009188814020523847,0.031029163252396158,6.012952547019529
2018-03-15,0.418674554570135,3.235541451539856,-1.163021883408655,-0.09497313736225478,0.011993574109729782,5.318118304990481
2018-03-16,0.09338208393554147,-0.9827499376402159,0.8777254027589724,0.06285506655375517,0.06277971617104428,5.205615641364689
2018-03-17,-0.09959569915156714,1.9502076815763525,1.7637158461097198,0.11953533997833161,-0.028345378573736632,4.311028645558489
2018-03-18,-0.7510720829931359,-1.3127848496810859,1.7370884641002926,-0.10795730707450586,-0.15735483552828486,4.6567609370643765
2018-03-19,-2.0663680974418654,0.5504525985987211,-0.2612182410980617,0.08230012654160895,0.005046866998690924,5.4060896876731395
2018-03-20,1.7244295447254547,0.7839829571675166,-1.0676796553304966,-0.1537183969888236,-0.06880387052841871,6.593077155927216
